,Score,Criteria,Random State
1713,0.7995213492262451,mse,856
1714,0.7774790417528026,mae,857
1715,0.7869947998453646,mse,857
1716,0.7841995917023342,mae,858
1717,0.7820581550736947,mse,858
1718,0.7917879440743296,mae,859
1719,0.7839211108125685,mse,859
1720,0.7788676518402322,mae,860
1721,0.7934557729696898,mse,860
1722,0.776187565555347,mae,861
1723,0.7770296896782131,mse,861
1724,0.7768944751837468,mae,862
1725,0.7697443839467953,mse,862
1726,0.774365937189711,mae,863
1727,0.7839936933142615,mse,863
1728,0.7857449977241895,mae,864
1729,0.7900226068630503,mse,864
1730,0.7859815802620962,mae,865
1731,0.7937316724994306,mse,865
1732,0.7916265753604848,mae,866
1733,0.7833561990960476,mse,866
1734,0.7882812720314136,mae,867
1735,0.780283079897825,mse,867
1736,0.7794603345442133,mae,868
1737,0.791195597973976,mse,868
1738,0.7886635973319662,mae,869
1739,0.7915679948846019,mse,869
1740,0.7949609433085162,mae,870
1741,0.7842136558867892,mse,870
1742,0.7851653559085308,mae,871
1743,0.7939775654922681,mse,871
1744,0.770664739369999,mae,872
1745,0.7737373128882653,mse,872
1746,0.781194933878255,mae,873
1747,0.7731990695378563,mse,873
1748,0.7840764799451845,mae,874
1749,0.7826723833947382,mse,874
1750,0.7863499256704455,mae,875
1751,0.7817889215505874,mse,875
1752,0.7927315573292496,mae,876
1753,0.7691245805433171,mse,876
1754,0.7919232551021308,mae,877
1755,0.7819802471982835,mse,877
1756,0.7958633425506485,mae,878
1757,0.7958282364937905,mse,878
1758,0.786170556515543,mae,879
1759,0.7766529732330917,mse,879
1760,0.7898474528110954,mae,880
1761,0.7964201595744921,mse,880
1762,0.790383778702519,mae,881
1763,0.7999931302950565,mse,881
1764,0.785023855458886,mae,882
1765,0.7957450300448732,mse,882
1766,0.7940527611624958,mae,883
1767,0.782665291753953,mse,883
1768,0.788202158717451,mae,884
1769,0.7924405088261307,mse,884
1770,0.7790702864550396,mae,885
1771,0.8004658755390739,mse,885
1772,0.7801653387313798,mae,886
1773,0.791696050814455,mse,886
1774,0.8035469990475248,mae,887
1775,0.7686895348615975,mse,887
1776,0.7811634418148002,mae,888
1777,0.7839277561303911,mse,888
1778,0.7873004192080709,mae,889
1779,0.7840782807066969,mse,889
1780,0.7885188310878188,mae,890
1781,0.7896994146333891,mse,890
1782,0.7766051424640524,mae,891
1783,0.7721816833312993,mse,891
1784,0.7885313730512635,mae,892
1785,0.7849197380321853,mse,892
1786,0.7871544224935958,mae,893
1787,0.7887610231841105,mse,893
1788,0.8002052188498824,mae,894
1789,0.7725513788088615,mse,894
1790,0.7803353367590264,mae,895
1791,0.7806962621890461,mse,895
1792,0.791175461309776,mae,896
1793,0.7947952929191126,mse,896
1794,0.7945173541826746,mae,897
1795,0.7618900964050944,mse,897
1796,0.7941010873019826,mae,898
1797,0.7813776833233221,mse,898
1798,0.7832305523302582,mae,899
1799,0.7853578407868815,mse,899
1800,0.795957775728878,mae,900
1801,0.7858851259014675,mse,900
1802,0.7901173259252336,mae,901
1803,0.7830327295999556,mse,901
1804,0.7909870097460179,mae,902
1805,0.7773645397009192,mse,902
1806,0.7887760347207358,mae,903
1807,0.7811546483187018,mse,903
1808,0.7876116677062146,mae,904
1809,0.7940898590228648,mse,904
1810,0.7840059598218081,mae,905
1811,0.7812420427977562,mse,905
1812,0.7885936174415685,mae,906
1813,0.7760278741851814,mse,906
1814,0.7957425937286824,mae,907
1815,0.7922419240732366,mse,907
1816,0.7860978413120329,mae,908
1817,0.7814670394869311,mse,908
1818,0.7899368162106062,mae,909
1819,0.786016836349428,mse,909
1820,0.7836477154303203,mae,910
1821,0.7809000406350184,mse,910
1822,0.7906553783696881,mae,911
1823,0.7829971517388206,mse,911
1824,0.765824670468565,mae,912
1825,0.7770612122580742,mse,912
1826,0.7866728627767898,mae,913
1827,0.7930564730776506,mse,913
1828,0.7942694067113805,mae,914
1829,0.7840892364128758,mse,914
1830,0.7799603914396755,mae,915
1831,0.7854096715630888,mse,915
1832,0.7862299375628279,mae,916
1833,0.7868292936506317,mse,916
1834,0.8005266243732309,mae,917
1835,0.7761700925194814,mse,917
1836,0.7934118722891906,mae,918
1837,0.7827626708296511,mse,918
1838,0.7826921972066209,mae,919
1839,0.7956130640222614,mse,919
1840,0.7905316794629582,mae,920
1841,0.7754094594119711,mse,920
1842,0.7785222201067319,mae,921
1843,0.7847263993246627,mse,921
1844,0.7837405343352429,mae,922
1845,0.7749250110471826,mse,922
1846,0.8053701961301785,mae,923
1847,0.7779577029517526,mse,923
1848,0.780372766219589,mae,924
1849,0.7905423935949972,mse,924
1850,0.7742209603261102,mae,925
1851,0.7713404410276116,mse,925
1852,0.7915247846910909,mae,926
1853,0.7825404986730784,mse,926
1854,0.7828363940017187,mae,927
1855,0.7937469498790455,mse,927
1856,0.7904669057562834,mae,928
1857,0.7837695413808352,mse,928
1858,0.7931990655848842,mae,929
1859,0.779218703098212,mse,929
1860,0.7747436096873443,mae,930
1861,0.7709821358135012,mse,930
1862,0.7870489283461707,mae,931
1863,0.7775239898178157,mse,931
1864,0.8028798213056879,mae,932
1865,0.780562134284343,mse,932
1866,0.7831008751609645,mae,933
1867,0.7927258280761431,mse,933
1868,0.7811622100877715,mae,934
1869,0.7778593680933865,mse,934
1870,0.7885822808039654,mae,935
1871,0.7934793436829938,mse,935
1872,0.7864674717945279,mae,936
1873,0.7842762691961667,mse,936
1874,0.7803987227815721,mae,937
1875,0.796050196098512,mse,937
1876,0.78310155624633,mae,938
1877,0.7840886813282929,mse,938
1878,0.7873196158182478,mae,939
1879,0.7857787783305087,mse,939
1880,0.7893171656446353,mae,940
1881,0.7904059554172511,mse,940
1882,0.7833880946622862,mae,941
1883,0.7812469314726374,mse,941
1884,0.7678323127520519,mae,942
1885,0.7960066045545569,mse,942
1886,0.7831145563232856,mae,943
1887,0.7772320378949495,mse,943
1888,0.7800370284926437,mae,944
1889,0.7928083686655665,mse,944
1890,0.7861079403351042,mae,945
1891,0.7872433035711537,mse,945
1892,0.7856944133660033,mae,946
1893,0.7863479507244646,mse,946
1894,0.7833399475654272,mae,947
1895,0.7889473872751114,mse,947
1896,0.7902175648649664,mae,948
1897,0.7691762977229802,mse,948
1898,0.7855417154497056,mae,949
1899,0.7731899342972478,mse,949
1900,0.7973201472006745,mae,950
1901,0.7823057505211695,mse,950
1902,0.7890724054704481,mae,951
1903,0.784152847249737,mse,951
1904,0.7892519032539731,mae,952
1905,0.783825964483894,mse,952
1906,0.7913843111893637,mae,953
1907,0.771267589946938,mse,953
1908,0.796484747557541,mae,954
1909,0.7808039671289586,mse,954
1910,0.7831542760962671,mae,955
1911,0.7781500001170751,mse,955
1912,0.7986815436802868,mae,956
1913,0.7738043233390239,mse,956
1914,0.7813104223670218,mae,957
1915,0.7764458074067464,mse,957
1916,0.7848660696892786,mae,958
1917,0.782929572164689,mse,958
1918,0.7857911803249492,mae,959
1919,0.7910182543857558,mse,959
1920,0.7854249707796773,mae,960
1921,0.7725116086899712,mse,960
1922,0.7870934832659449,mae,961
1923,0.776155512216696,mse,961
1924,0.7884883334302492,mae,962
1925,0.7934186796187412,mse,962
1926,0.7841724425372139,mae,963
1927,0.7681854600739508,mse,963
1928,0.7983883324374215,mae,964
1929,0.7924043366814402,mse,964
1930,0.7883616442077243,mae,965
1931,0.7788751846223033,mse,965
1932,0.7899076422415264,mae,966
1933,0.7889600591770168,mse,966
1934,0.7824717363395215,mae,967
1935,0.797384507149725,mse,967
1936,0.784517073715979,mae,968
1937,0.7921823672278219,mse,968
1938,0.7899881204268474,mae,969
1939,0.7881269048043307,mse,969
1940,0.7831666290172627,mae,970
1941,0.7879723716765831,mse,970
1942,0.7914561066727174,mae,971
1943,0.771597328496196,mse,971
1944,0.7768618701306151,mae,972
1945,0.7677410827475698,mse,972
1946,0.7806377695545231,mae,973
1947,0.7892331338663379,mse,973
1948,0.7761559322920139,mae,974
1949,0.7827947555313818,mse,974
1950,0.7772378392132316,mae,975
1951,0.7980541158772665,mse,975
1952,0.8003197368150063,mae,976
1953,0.7791945109480535,mse,976
1954,0.7937611400223448,mae,977
1955,0.7820547418558448,mse,977
1956,0.7839614918766075,mae,978
1957,0.7699759080405115,mse,978
1958,0.7889287800928757,mae,979
1959,0.7766420807373466,mse,979
1960,0.8019318822065833,mae,980
1961,0.7882008355189668,mse,980
1962,0.781470776709297,mae,981
1963,0.782409122539436,mse,981
1964,0.7765297912910873,mae,982
1965,0.780498239567055,mse,982
1966,0.7876564884568203,mae,983
1967,0.7698905793703577,mse,983
1968,0.7881209972764873,mae,984
1969,0.7913768380150626,mse,984
1970,0.7772778909619631,mae,985
1971,0.7906105620593571,mse,985
1972,0.7985896246515318,mae,986
1973,0.7873769839051523,mse,986
1974,0.7857596771446405,mae,987
1975,0.7801031358254986,mse,987
1976,0.7796804236773234,mae,988
1977,0.789468926287872,mse,988
1978,0.7987634333959728,mae,989
1979,0.7768908751396525,mse,989
1980,0.7937315658861486,mae,990
1981,0.7882528715164657,mse,990
1982,0.7871407307722014,mae,991
1983,0.774166318738369,mse,991
1984,0.7723727346945037,mae,992
1985,0.7873007188150957,mse,992
1986,0.7859590102418326,mae,993
1987,0.7992048422608831,mse,993
1988,0.7796588034350397,mae,994
1989,0.7973581478786259,mse,994
1990,0.7894359825963798,mae,995
1991,0.7784288266179875,mse,995
1992,0.7933502437646447,mae,996
1993,0.7738717207714878,mse,996
1994,0.777963327878821,mae,997
1995,0.7781540976997557,mse,997
1996,0.7920176787783698,mae,998
1997,0.782203874051356,mse,998
1998,0.7801686762608557,mae,999
1999,0.7726420995956255,mse,999
