,Score,Random State,Number of Features
8147,0.666949582929353,626,15
8148,0.6662380405799275,626,20
8149,0.6292556135949336,626,50
8150,0.611937476292967,626,100
8151,0.6071012895926279,627,2
8152,0.6258525883758856,627,3
8153,0.7014299496923856,627,4
8154,0.7190828332073411,627,5
8155,0.7022961020616554,627,6
8156,0.6875954226718208,627,7
8157,0.6376963639023159,627,8
8158,0.6752872004718262,627,9
8159,0.6750776825677397,627,10
8160,0.7119929336363151,627,15
8161,0.6455146577240609,627,20
8162,0.6301478294768287,627,50
8163,0.5900062285776944,627,100
8164,0.591145026959328,628,2
8165,0.7047760205643067,628,3
8166,0.7354084241058628,628,4
8167,0.7209407388939384,628,5
8168,0.7478652184877193,628,6
8169,0.6933218076138702,628,7
8170,0.6781221121229295,628,8
8171,0.6611819690263907,628,9
8172,0.7006246456052798,628,10
8173,0.6688435702836757,628,15
8174,0.6378547373378674,628,20
8175,0.5758827388756809,628,50
8176,0.6083698378748224,628,100
8177,0.47741317638427483,629,2
8178,0.49431729410614134,629,3
8179,0.5434646948950614,629,4
8180,0.550909923243839,629,5
8181,0.5415918558113602,629,6
8182,0.5083614888873771,629,7
8183,0.5492288363394318,629,8
8184,0.5313144666076124,629,9
8185,0.5636689625665499,629,10
8186,0.6415294463085721,629,15
8187,0.6513399267249779,629,20
8188,0.6195823740427342,629,50
8189,0.6065766269792343,629,100
8190,0.5359118637400606,630,2
8191,0.7023418175444598,630,3
8192,0.7026964912326468,630,4
8193,0.7180209310954231,630,5
8194,0.7004193476076879,630,6
8195,0.7100184192506097,630,7
8196,0.6665790476456726,630,8
8197,0.6925963874937526,630,9
8198,0.6826584091811809,630,10
8199,0.6776621921488294,630,15
8200,0.6564608989884895,630,20
8201,0.6533721550619391,630,50
8202,0.5696300223275752,630,100
8203,0.4495745311337984,631,2
8204,0.5029378328124001,631,3
8205,0.49856503282230547,631,4
8206,0.46284612333498454,631,5
8207,0.6446383025530247,631,6
8208,0.6946246211904685,631,7
8209,0.6851681336222792,631,8
8210,0.6898341332473797,631,9
8211,0.7093290521690212,631,10
8212,0.6643504794816281,631,15
8213,0.6564398541068469,631,20
8214,0.6496796938402368,631,50
8215,0.5926377403650647,631,100
8216,0.5166491563507315,632,2
8217,0.4322469048824735,632,3
8218,0.5725591841041872,632,4
8219,0.5616528331204199,632,5
8220,0.5474543062509138,632,6
8221,0.6854826766519702,632,7
8222,0.6777379155504959,632,8
8223,0.6858746183038769,632,9
8224,0.7013389625432672,632,10
8225,0.6629359028058714,632,15
8226,0.6476609814685561,632,20
8227,0.5910001464104424,632,50
8228,0.6206862951435419,632,100
8229,0.4315567594409401,633,2
8230,0.7036854110175705,633,3
8231,0.7320402493420795,633,4
8232,0.7149153019930761,633,5
8233,0.6858980951430769,633,6
8234,0.6461022045973398,633,7
8235,0.6886197218015171,633,8
8236,0.7153698607247262,633,9
8237,0.6841054016245216,633,10
8238,0.6626096549753087,633,15
8239,0.6821271584827102,633,20
8240,0.6658084922494028,633,50
8241,0.6195157891141623,633,100
8242,0.4514171043983424,634,2
8243,0.5256744694402696,634,3
8244,0.4862923531533433,634,4
8245,0.5269823023033893,634,5
8246,0.54593329432668,634,6
8247,0.684667415670191,634,7
8248,0.6916757579035694,634,8
8249,0.694498963449246,634,9
8250,0.65916033767852,634,10
8251,0.6161643475729063,634,15
8252,0.656428312747187,634,20
8253,0.6591540068855533,634,50
8254,0.5715048782244496,634,100
8255,0.34945771079713595,635,2
8256,0.41487245459616573,635,3
8257,0.40314217318971535,635,4
8258,0.3635316046325088,635,5
8259,0.3653329082946254,635,6
8260,0.3558658298093944,635,7
8261,0.3520792388608138,635,8
8262,0.43722638256177015,635,9
8263,0.4055478613802036,635,10
8264,0.5068114399687638,635,15
8265,0.6337677750118649,635,20
8266,0.6284803150110072,635,50
8267,0.5967763438091875,635,100
8268,0.2960911798421506,636,2
8269,0.621134444361531,636,3
8270,0.7014984244313153,636,4
8271,0.6776495564508109,636,5
8272,0.676316565261568,636,6
8273,0.6957125782517176,636,7
8274,0.6921566201729952,636,8
8275,0.6672039630927655,636,9
8276,0.6805391963546669,636,10
8277,0.6893039090378281,636,15
8278,0.6639182054399138,636,20
8279,0.6245683882457504,636,50
8280,0.6046044858318105,636,100
8281,0.40299772970340497,637,2
8282,0.4181870607651893,637,3
8283,0.4188797565809329,637,4
8284,0.45912228273676037,637,5
8285,0.4475730352164736,637,6
8286,0.40745815377367967,637,7
8287,0.41477081970455576,637,8
8288,0.4399858739280793,637,9
8289,0.4652948249368958,637,10
8290,0.5293505823938816,637,15
8291,0.5417687713124704,637,20
8292,0.569611642685796,637,50
8293,0.5708098143651035,637,100
8294,0.21161542022913382,638,2
8295,0.31783192989770814,638,3
8296,0.37826408124708466,638,4
8297,0.4078217170309031,638,5
8298,0.6756411347186417,638,6
8299,0.6942534891366998,638,7
8300,0.6288196218862595,638,8
8301,0.6752484109237658,638,9
8302,0.716222244160049,638,10
8303,0.672289405672533,638,15
8304,0.6552232208185951,638,20
8305,0.6313615808119387,638,50
8306,0.6450840350573229,638,100
8307,0.3772738088495087,639,2
8308,0.7083901891359765,639,3
8309,0.7278991614845536,639,4
8310,0.7857785809966594,639,5
8311,0.7404806731570102,639,6
8312,0.7162483457018296,639,7
8313,0.7018525959795672,639,8
8314,0.7210157343018067,639,9
8315,0.7277776544027326,639,10
8316,0.7228263195330382,639,15
8317,0.7007574145070605,639,20
8318,0.6486906375151653,639,50
8319,0.6234514313343681,639,100
8320,0.16472748077555976,640,2
8321,0.46517920680910674,640,3
8322,0.4407900563054048,640,4
8323,0.5271886289149595,640,5
8324,0.5249292719380652,640,6
8325,0.5191829481825627,640,7
8326,0.5575385091496858,640,8
8327,0.5452859657081262,640,9
8328,0.5441442446616274,640,10
8329,0.574544062722199,640,15
8330,0.5585094094164765,640,20
8331,0.6005783711635889,640,50
8332,0.6262265774779108,640,100
8333,0.21396973199903457,641,2
8334,0.43476274211756105,641,3
8335,0.5310862535877676,641,4
8336,0.5582834539638444,641,5
8337,0.553508470506579,641,6
8338,0.5478934817291139,641,7
8339,0.49763643900765564,641,8
8340,0.5247224276156499,641,9
8341,0.5335490683959212,641,10
8342,0.565152451443987,641,15
8343,0.5525761727200076,641,20
8344,0.5566676493772782,641,50
8345,0.5606546408220776,641,100
8346,0.6182217207724121,642,2
8347,0.5731692311228298,642,3
8348,0.604401615094331,642,4
8349,0.6090794089696105,642,5
8350,0.6531484307913917,642,6
8351,0.6557002540490826,642,7
8352,0.6457784523732687,642,8
8353,0.6305787895333739,642,9
8354,0.6152895958312286,642,10
8355,0.654682449849193,642,15
8356,0.6585533103782566,642,20
8357,0.6137864085139746,642,50
8358,0.5836083330584672,642,100
8359,0.43621486213038285,643,2
8360,0.7163982086429737,643,3
8361,0.7122474213565182,643,4
8362,0.6987788371303487,643,5
8363,0.672952933362869,643,6
8364,0.6857256497352189,643,7
8365,0.727924644624941,643,8
8366,0.71289332965299,643,9
8367,0.7136917231427433,643,10
8368,0.6873632489830594,643,15
8369,0.6412745107642388,643,20
8370,0.6287406640083453,643,50
8371,0.6145599144453449,643,100
8372,0.4160204927572565,644,2
8373,0.6925619946148103,644,3
8374,0.7173020918662566,644,4
8375,0.66461799614458,644,5
8376,0.6556727455872513,644,6
8377,0.6674599387065895,644,7
8378,0.6925445789502461,644,8
8379,0.6520242480170567,644,9
8380,0.654933506065385,644,10
8381,0.6663940622156302,644,15
8382,0.6552218533743723,644,20
8383,0.6284061567019446,644,50
8384,0.6073305510039964,644,100
8385,0.24123986892085292,645,2
8386,0.39537189329764155,645,3
8387,0.5183095286092758,645,4
8388,0.5712325191168782,645,5
8389,0.7719437539936396,645,6
8390,0.7300553165966699,645,7
8391,0.7270817992975418,645,8
8392,0.7456354759267415,645,9
8393,0.7450511254283976,645,10
8394,0.6761972804789385,645,15
8395,0.6757030088740712,645,20
8396,0.6192856051441249,645,50
8397,0.6133307764242495,645,100
8398,0.23010860447442572,646,2
8399,0.28482844774132765,646,3
8400,0.34470100717942675,646,4
8401,0.37292744295054736,646,5
8402,0.4297434943627052,646,6
8403,0.47667657848516776,646,7
8404,0.5137067965581736,646,8
8405,0.4986139520704842,646,9
8406,0.5045964342535695,646,10
8407,0.5178336593751344,646,15
8408,0.5398494334488199,646,20
8409,0.6245003738971147,646,50
8410,0.5944144686001864,646,100
8411,0.46544037338087796,647,2
8412,0.5113538735818401,647,3
8413,0.7361013088229926,647,4
8414,0.7339881241179138,647,5
8415,0.7012099218589782,647,6
8416,0.7163380148851192,647,7
8417,0.7342145169187622,647,8
8418,0.710822891713684,647,9
8419,0.6943120083613226,647,10
8420,0.6366157725875015,647,15
8421,0.6546228136166456,647,20
8422,0.6381476792673738,647,50
8423,0.6545966223207029,647,100
8424,0.5963416056577934,648,2
8425,0.624038106598904,648,3
8426,0.6523555713328477,648,4
8427,0.6759822901311239,648,5
8428,0.6736332656668813,648,6
8429,0.6393667532434439,648,7
8430,0.6662311587549772,648,8
8431,0.6730570867335779,648,9
8432,0.6663789040125441,648,10
8433,0.6454647135085614,648,15
8434,0.6383428072562369,648,20
8435,0.6289482390730985,648,50
8436,0.6349563088692896,648,100
8437,0.2948756230661781,649,2
8438,0.36528365606709656,649,3
8439,0.37613849645542685,649,4
8440,0.4341177375340486,649,5
8441,0.4458973756873018,649,6
8442,0.6758629826630513,649,7
8443,0.7143203210656559,649,8
8444,0.7033595619801943,649,9
8445,0.7182383143997901,649,10
8446,0.6854088647783736,649,15
8447,0.6957379009946477,649,20
8448,0.650333351531667,649,50
8449,0.6145915301960723,649,100
8450,0.42291854313232247,650,2
8451,0.41952860870677533,650,3
8452,0.43261588169474174,650,4
8453,0.4174237876331409,650,5
8454,0.5118375395764172,650,6
8455,0.5292612070981715,650,7
8456,0.48196790752859586,650,8
8457,0.5030612395515707,650,9
8458,0.473874794106136,650,10
8459,0.6672138282263043,650,15
8460,0.6784617016622717,650,20
8461,0.6612088218055215,650,50
8462,0.5990945853596006,650,100
8463,0.31153640962077345,651,2
8464,0.6943220678555171,651,3
8465,0.6704644007289684,651,4
8466,0.6946462006842302,651,5
8467,0.6817851963433639,651,6
8468,0.6767852359137634,651,7
8469,0.6631130681791731,651,8
8470,0.6812601843577248,651,9
8471,0.7112197541777232,651,10
8472,0.6936084616594452,651,15
8473,0.6726800970652533,651,20
8474,0.6255849961594708,651,50
8475,0.564525807145658,651,100
8476,0.4592910570342631,652,2
8477,0.6639041700466491,652,3
8478,0.750425104053239,652,4
8479,0.7288774533116862,652,5
8480,0.7625593989785024,652,6
8481,0.7182138391821762,652,7
8482,0.7302383044628598,652,8
8483,0.7525523149303451,652,9
8484,0.7390851437227377,652,10
8485,0.6863057700048224,652,15
8486,0.7267353420457323,652,20
8487,0.6584556422462711,652,50
8488,0.6420497209437095,652,100
8489,0.5377810382012223,653,2
8490,0.5538129867782273,653,3
8491,0.5871140617542858,653,4
8492,0.5920131394440986,653,5
8493,0.5846870886589473,653,6
8494,0.6379514803885528,653,7
8495,0.6949145670669132,653,8
8496,0.7107431569017895,653,9
8497,0.6947854536316895,653,10
8498,0.6464502706256559,653,15
8499,0.6636248115990405,653,20
8500,0.6579650500036933,653,50
8501,0.6150866951212918,653,100
8502,0.31310451090391145,654,2
8503,0.5233197360899553,654,3
8504,0.4807030638244163,654,4
8505,0.529785370968744,654,5
8506,0.7011751177786222,654,6
8507,0.7065998323531937,654,7
8508,0.6715751131793872,654,8
8509,0.7012588008665919,654,9
8510,0.6901162506309175,654,10
8511,0.6438657020165087,654,15
8512,0.6617768188634128,654,20
8513,0.654241659906076,654,50
8514,0.6066008302964221,654,100
8515,0.3531639643695763,655,2
8516,0.41381607937868536,655,3
8517,0.4467983633079622,655,4
8518,0.4146419032140405,655,5
8519,0.5429419893132366,655,6
8520,0.5268765924344576,655,7
8521,0.5540754778367526,655,8
8522,0.5674382951554742,655,9
8523,0.5580749783283553,655,10
8524,0.6782034131714711,655,15
8525,0.6757930720581863,655,20
8526,0.6419454385482438,655,50
8527,0.6257842200431853,655,100
8528,0.4509578302192099,656,2
8529,0.6369258146698407,656,3
8530,0.6839572162788319,656,4
8531,0.6549819635732136,656,5
8532,0.658518991013982,656,6
8533,0.6902927398290866,656,7
8534,0.6715708378077537,656,8
8535,0.7099338818035155,656,9
8536,0.7253974609986837,656,10
8537,0.6894367355027103,656,15
8538,0.658828639069647,656,20
8539,0.6408707141106018,656,50
8540,0.5816813512641402,656,100
8541,0.4592924551854076,657,2
8542,0.4341593451793764,657,3
8543,0.5405786999541328,657,4
8544,0.5241292497440113,657,5
8545,0.5566688327060707,657,6
8546,0.5679009920352708,657,7
8547,0.555300145494209,657,8
8548,0.5586201575834413,657,9
8549,0.5886863545214935,657,10
8550,0.5515012690276107,657,15
8551,0.5724827299392903,657,20
8552,0.6289703195316672,657,50
8553,0.590627016697131,657,100
8554,0.5934721579826461,658,2
8555,0.6150661108240956,658,3
8556,0.6328222172714488,658,4
8557,0.7018844040103478,658,5
8558,0.7000881617927441,658,6
8559,0.6936344026817752,658,7
8560,0.6887197884266886,658,8
8561,0.7111407151972546,658,9
8562,0.7169127465466271,658,10
8563,0.6474518856354186,658,15
8564,0.6809466215671598,658,20
8565,0.5937555168221136,658,50
8566,0.5998797182863418,658,100
8567,0.37136264169432454,659,2
8568,0.3536892294361672,659,3
8569,0.4722068528908884,659,4
8570,0.4664729397879005,659,5
8571,0.49203315264660596,659,6
8572,0.49525335722950603,659,7
8573,0.47471511800120325,659,8
8574,0.5484945184300363,659,9
8575,0.5338467353075278,659,10
8576,0.5183004432742009,659,15
8577,0.5462309844539106,659,20
8578,0.6152607832785997,659,50
8579,0.5768582514095533,659,100
8580,0.3690864893786996,660,2
8581,0.47784879554287973,660,3
8582,0.4920585580929535,660,4
8583,0.7330137535540877,660,5
8584,0.7288909517178022,660,6
8585,0.7424276153639386,660,7
8586,0.7378136860263489,660,8
8587,0.7257678186956009,660,9
8588,0.7294493800296644,660,10
8589,0.6869269808399124,660,15
8590,0.6721196922039757,660,20
8591,0.6491602964470763,660,50
8592,0.5983045968343734,660,100
8593,0.39286938659067183,661,2
8594,0.6882083855010359,661,3
8595,0.7408450326653353,661,4
8596,0.7443221666702657,661,5
8597,0.6931328334656699,661,6
8598,0.6943828855778875,661,7
8599,0.6921002387937651,661,8
8600,0.7268552602405784,661,9
8601,0.6651038691743425,661,10
8602,0.6684626105244098,661,15
8603,0.6600387487122795,661,20
8604,0.6798790437385838,661,50
8605,0.6000971738711531,661,100
8606,0.3296665888874869,662,2
8607,0.37961525798528406,662,3
8608,0.4103598347191545,662,4
8609,0.4757502087577413,662,5
8610,0.48332868593817835,662,6
8611,0.4686475750563883,662,7
8612,0.48986738660269924,662,8
8613,0.5299994387085367,662,9
8614,0.5156654859435581,662,10
8615,0.5681306338787339,662,15
8616,0.5191556798187722,662,20
8617,0.586831311540849,662,50
8618,0.5411269683995298,662,100
8619,0.607940384375378,663,2
8620,0.7514702501352977,663,3
8621,0.7328855193035351,663,4
8622,0.7311304819183925,663,5
8623,0.7539135309943152,663,6
8624,0.7239700750690995,663,7
8625,0.7241069927983348,663,8
8626,0.7321996068699766,663,9
8627,0.7369399282469413,663,10
8628,0.7020059439838837,663,15
8629,0.6754386764306782,663,20
8630,0.6420840139839568,663,50
8631,0.6043103626390771,663,100
8632,0.21767072476253735,664,2
8633,0.6847884929129336,664,3
8634,0.7218577525830043,664,4
8635,0.7348291237641353,664,5
8636,0.7295317983409035,664,6
8637,0.7260602105305449,664,7
8638,0.7414503602625814,664,8
8639,0.7480034422071862,664,9
8640,0.7306578625190485,664,10
8641,0.6899857582244227,664,15
8642,0.6998227800061854,664,20
8643,0.620052902686082,664,50
8644,0.6081835593121729,664,100
8645,0.45010501183485485,665,2
8646,0.4615540331551119,665,3
8647,0.40739681058267674,665,4
8648,0.44058411552123833,665,5
8649,0.4997150241809962,665,6
8650,0.4642256488605764,665,7
8651,0.5052911590581467,665,8
8652,0.46186267503388134,665,9
8653,0.48343736971327933,665,10
8654,0.5492093307824852,665,15
8655,0.5618392859254824,665,20
8656,0.6807450299490043,665,50
8657,0.6323655861320615,665,100
8658,0.35084429485361335,666,2
8659,0.6711610248258109,666,3
8660,0.7107032208007467,666,4
8661,0.7113624127307061,666,5
8662,0.6909998902702734,666,6
8663,0.6326162310647439,666,7
8664,0.6126877523228349,666,8
8665,0.652469412077871,666,9
8666,0.6469321228872977,666,10
8667,0.6537474038221798,666,15
8668,0.6660567876783416,666,20
8669,0.6261918498622446,666,50
8670,0.6036448677909869,666,100
8671,0.3165084353687301,667,2
8672,0.43659257085357717,667,3
8673,0.4431840848165025,667,4
8674,0.7251750658713538,667,5
8675,0.7065068993765709,667,6
8676,0.6532209344543871,667,7
8677,0.6463295964114328,667,8
8678,0.6775700445301698,667,9
8679,0.6720726479914776,667,10
8680,0.6574847453965837,667,15
8681,0.6168070606750009,667,20
8682,0.6540778707820406,667,50
8683,0.6257384224758016,667,100
8684,0.32483212512244153,668,2
8685,0.6779943788836974,668,3
8686,0.67524810354412,668,4
8687,0.7024172191773044,668,5
8688,0.6930314192318865,668,6
8689,0.7103718924748104,668,7
8690,0.680888439264427,668,8
8691,0.7127046506027568,668,9
8692,0.7314975635817509,668,10
8693,0.7004079005145041,668,15
8694,0.6778629520608273,668,20
8695,0.6371345621132938,668,50
8696,0.6139761574475511,668,100
8697,0.3098669298475597,669,2
8698,0.38037307096326645,669,3
8699,0.6955816160408428,669,4
8700,0.7505915403698641,669,5
8701,0.7174976969972404,669,6
8702,0.714076924357242,669,7
8703,0.6936972111364007,669,8
8704,0.7306950280789472,669,9
8705,0.6927971451049248,669,10
8706,0.6444804806583544,669,15
8707,0.6514551725430888,669,20
8708,0.6602559983401829,669,50
8709,0.5928071675615452,669,100
8710,0.24513612380644845,670,2
8711,0.5163886491822134,670,3
8712,0.4954765436253976,670,4
8713,0.5725149359317434,670,5
8714,0.4967408854109969,670,6
8715,0.5137971537188493,670,7
8716,0.5151871022540648,670,8
8717,0.5037324412050701,670,9
8718,0.5987439712088238,670,10
8719,0.5899512111850929,670,15
8720,0.5811912440869945,670,20
8721,0.6218012929044778,670,50
8722,0.6011491731568376,670,100
8723,0.14565049754472426,671,2
8724,0.24670713171321068,671,3
8725,0.38613206070764317,671,4
8726,0.37021753666558543,671,5
8727,0.41647677283850226,671,6
8728,0.4596223578060227,671,7
8729,0.5253776566319799,671,8
8730,0.5251474935584269,671,9
8731,0.5835921538131289,671,10
8732,0.5501099060521042,671,15
8733,0.5016595833975858,671,20
8734,0.6516649472297273,671,50
8735,0.6185310625708802,671,100
8736,0.17740514677780062,672,2
8737,0.41603610558162785,672,3
8738,0.7104762875620592,672,4
8739,0.723368337150419,672,5
8740,0.7120334877788469,672,6
8741,0.7021990378528742,672,7
8742,0.7136535052909685,672,8
8743,0.7084070393419657,672,9
8744,0.7179520159345911,672,10
8745,0.7165263575334662,672,15
8746,0.6902026098675554,672,20
8747,0.6516549446489248,672,50
8748,0.651743515545243,672,100
8749,0.3644684476106401,673,2
8750,0.48157005040356227,673,3
8751,0.49030750942694934,673,4
8752,0.4949555895095594,673,5
8753,0.5110943771286091,673,6
8754,0.5374487129813452,673,7
8755,0.5258452053492729,673,8
8756,0.5251164164408638,673,9
8757,0.5417465548810628,673,10
8758,0.7003586746413548,673,15
8759,0.6696647715393225,673,20
8760,0.684068631254906,673,50
8761,0.6160629436005585,673,100
8762,0.3135964827808668,674,2
8763,0.4590062900253534,674,3
8764,0.4549179091524719,674,4
8765,0.4871208086415292,674,5
8766,0.47939872887326607,674,6
8767,0.4575804894920884,674,7
8768,0.477902777226607,674,8
8769,0.5087535783481003,674,9
8770,0.4980390678271721,674,10
8771,0.5194009573612349,674,15
8772,0.5171182299137792,674,20
8773,0.6148477366926284,674,50
8774,0.6180286687592709,674,100
8775,0.3820604250459626,675,2
8776,0.4557672895107917,675,3
8777,0.5470246360176271,675,4
8778,0.5414289119307327,675,5
8779,0.5091656560955642,675,6
8780,0.5288450742020073,675,7
8781,0.5201159592221238,675,8
8782,0.5306072565941607,675,9
8783,0.5247310127306488,675,10
8784,0.6694201610267159,675,15
8785,0.6792484406243381,675,20
8786,0.5944920188554033,675,50
8787,0.5998790247222492,675,100
8788,0.47492961073358875,676,2
8789,0.6749887697674999,676,3
8790,0.748240530407488,676,4
8791,0.7461759472272544,676,5
8792,0.7376175937153531,676,6
8793,0.7400317954034643,676,7
8794,0.7302493454648389,676,8
8795,0.7371519243267122,676,9
8796,0.7292996916001925,676,10
8797,0.6714996620800622,676,15
8798,0.6734996192718938,676,20
8799,0.6294586864614733,676,50
8800,0.6113542739721258,676,100
8801,0.5061714757981675,677,2
8802,0.634953547538585,677,3
8803,0.7231788204026219,677,4
8804,0.7474422347889316,677,5
8805,0.7505077601604089,677,6
8806,0.7334489065778762,677,7
8807,0.728998824718203,677,8
8808,0.7341847772180388,677,9
8809,0.7146213926935123,677,10
8810,0.7218882696530515,677,15
8811,0.7310177619511282,677,20
8812,0.6501467173776316,677,50
8813,0.6220035593905198,677,100
8814,0.5328920456175168,678,2
8815,0.5833061151799519,678,3
8816,0.6463413070633311,678,4
8817,0.6949608011086803,678,5
8818,0.7034496864849674,678,6
8819,0.6822688851549186,678,7
8820,0.6774784762662389,678,8
8821,0.6672328902455641,678,9
8822,0.6833184513598616,678,10
8823,0.6701374443291457,678,15
8824,0.6252187509447888,678,20
8825,0.6306893039372145,678,50
8826,0.6133863983729907,678,100
8827,0.3605956770683122,679,2
8828,0.36235151905671015,679,3
8829,0.3905512252089659,679,4
8830,0.48260501627766483,679,5
8831,0.5072650542605978,679,6
8832,0.5022147146636933,679,7
8833,0.5406998686317187,679,8
8834,0.5654224624634738,679,9
8835,0.7401128431466508,679,10
8836,0.7167796452176832,679,15
8837,0.6855824969125628,679,20
8838,0.6648480968017654,679,50
8839,0.6305756228321846,679,100
8840,0.14084331390763472,680,2
8841,0.27501757556493034,680,3
8842,0.3712352147864747,680,4
8843,0.4174272829208642,680,5
8844,0.4395544268570766,680,6
8845,0.5382523266690915,680,7
8846,0.5278555390018446,680,8
8847,0.5336743227884748,680,9
8848,0.5759665139857835,680,10
8849,0.5874201684513669,680,15
8850,0.5643138073226595,680,20
8851,0.6513981938822122,680,50
8852,0.6411709602311206,680,100
8853,0.25421841417382396,681,2
8854,0.46163117835491463,681,3
8855,0.7124345832692903,681,4
8856,0.6430586035624977,681,5
8857,0.7240799340361377,681,6
8858,0.7205070134978107,681,7
8859,0.707995430021493,681,8
8860,0.6946067915128381,681,9
8861,0.7134816058645929,681,10
8862,0.6642688072789094,681,15
8863,0.6358940242203994,681,20
8864,0.6161968060305504,681,50
8865,0.6076451970655941,681,100
8866,0.16039000383395174,682,2
8867,0.24708981731327684,682,3
8868,0.44641488651867456,682,4
8869,0.5277217089954465,682,5
8870,0.5178162789039285,682,6
8871,0.5328572829429776,682,7
8872,0.5252945198175136,682,8
8873,0.5401105273489416,682,9
8874,0.5252551267905822,682,10
8875,0.5493070043051388,682,15
8876,0.7023149372217101,682,20
8877,0.6467696137789476,682,50
8878,0.6259202047648031,682,100
8879,0.31357896378772365,683,2
8880,0.6625830587756729,683,3
8881,0.7345405643381193,683,4
8882,0.7168920862077321,683,5
8883,0.6849093070781582,683,6
8884,0.693345260726614,683,7
8885,0.6800581970714406,683,8
8886,0.7116324207457984,683,9
8887,0.6804988797111544,683,10
8888,0.6473142369796537,683,15
8889,0.6711565955461998,683,20
8890,0.6047273023978861,683,50
8891,0.6166988613079067,683,100
8892,0.33080268437582505,684,2
8893,0.4132069532214745,684,3
8894,0.7144739884222833,684,4
8895,0.7543736082258867,684,5
8896,0.7117283086779816,684,6
8897,0.7372606560533415,684,7
8898,0.7041664782837749,684,8
8899,0.7408810422370392,684,9
8900,0.7491217915445059,684,10
8901,0.6977567652456242,684,15
8902,0.6902604201159179,684,20
8903,0.6139514486892271,684,50
8904,0.6199221934774475,684,100
8905,0.2075405930428279,685,2
8906,0.3596892319306816,685,3
8907,0.5173729080876744,685,4
8908,0.4723508760684606,685,5
8909,0.48542781957415204,685,6
8910,0.6898709466601298,685,7
8911,0.6907284250328716,685,8
8912,0.7083506336359862,685,9
8913,0.7298801347735142,685,10
8914,0.6768003545948869,685,15
8915,0.6785034645482133,685,20
8916,0.6157869143032565,685,50
8917,0.6180740944106109,685,100
8918,0.5408784950825636,686,2
8919,0.6363376633599582,686,3
8920,0.7018708270230256,686,4
8921,0.6755439992458225,686,5
8922,0.7071049850259461,686,6
8923,0.746191415233452,686,7
8924,0.7424325348270507,686,8
8925,0.7761724121746528,686,9
8926,0.7142977206632753,686,10
8927,0.7146762210485466,686,15
8928,0.6719594492211682,686,20
8929,0.6412315417777608,686,50
8930,0.5968151199066827,686,100
8931,0.44327366022104275,687,2
8932,0.3931137439271507,687,3
8933,0.35354395469409416,687,4
8934,0.6412434162678957,687,5
8935,0.6096820543770453,687,6
8936,0.6645407334429093,687,7
8937,0.7055293885857084,687,8
8938,0.6584270457741097,687,9
8939,0.6692914597104445,687,10
8940,0.6800919311164955,687,15
8941,0.6368390213332078,687,20
8942,0.6155658906836373,687,50
8943,0.575105677074307,687,100
8944,0.5992409811005962,688,2
8945,0.6863113432769417,688,3
8946,0.6648972424407231,688,4
8947,0.7133168047982578,688,5
8948,0.7212961459615617,688,6
8949,0.7079423498900907,688,7
8950,0.681055759671616,688,8
8951,0.6896313868134918,688,9
8952,0.7100690016438481,688,10
8953,0.6818531021934026,688,15
8954,0.6380672509015954,688,20
8955,0.6378638604208579,688,50
8956,0.6061479986160674,688,100
8957,0.40278212533671376,689,2
8958,0.4663926862709633,689,3
8959,0.7042003313154526,689,4
8960,0.6946225387344084,689,5
8961,0.6784518396791686,689,6
8962,0.6902334416581022,689,7
8963,0.6797782161295356,689,8
8964,0.6868028111597732,689,9
8965,0.6959780814547629,689,10
8966,0.686791647784644,689,15
8967,0.6159899717082826,689,20
8968,0.6017384330870321,689,50
8969,0.6056433297463483,689,100
8970,0.3743168425433433,690,2
8971,0.46781570281747786,690,3
8972,0.4441516563244634,690,4
8973,0.4098587236095296,690,5
8974,0.4691335158212604,690,6
8975,0.5070887503557036,690,7
8976,0.5108788014901335,690,8
8977,0.516666327776572,690,9
8978,0.5045702374742058,690,10
8979,0.5672647002531196,690,15
8980,0.5453773996892415,690,20
8981,0.6445759986571744,690,50
8982,0.6258889845892044,690,100
8983,0.3047077503284157,691,2
8984,0.537025543257863,691,3
8985,0.5455936281209959,691,4
8986,0.5204374070622277,691,5
8987,0.7036591878013401,691,6
8988,0.7303816620225809,691,7
8989,0.6926490029987755,691,8
8990,0.7295829897449422,691,9
8991,0.7092710732706494,691,10
8992,0.7162867461835307,691,15
8993,0.7218845484517564,691,20
8994,0.6495821428809669,691,50
8995,0.611556413912858,691,100
8996,0.5035252925302313,692,2
8997,0.4963632184585226,692,3
8998,0.461956881954957,692,4
8999,0.4846096471150453,692,5
9000,0.4883189383961435,692,6
9001,0.6726637688923276,692,7
9002,0.6981528819413618,692,8
9003,0.6897629801816987,692,9
9004,0.6655654253686621,692,10
9005,0.6913105875755908,692,15
9006,0.7061708968153892,692,20
9007,0.622895045864742,692,50
9008,0.6027300092963483,692,100
9009,0.20330333723829186,693,2
9010,0.4921943670437735,693,3
9011,0.4926436127128866,693,4
9012,0.5212669915243362,693,5
9013,0.4693953457034211,693,6
9014,0.5005465318963147,693,7
9015,0.6708418630140378,693,8
9016,0.6965471077525829,693,9
9017,0.6717166277423265,693,10
9018,0.6674046578201551,693,15
9019,0.6872658581575173,693,20
9020,0.5976819144664534,693,50
9021,0.5860296362089804,693,100
9022,0.416427877991443,694,2
9023,0.3697830364356479,694,3
9024,0.4809144482179527,694,4
